"","new_subject","task","car","mean_off_duration","sum_long_off_glance","total_off_time","frequency_off_glance","task_time","percentage_long_off_glance","frequency_off_glance_per_minute"
"1",1001,"nav_cancel_1","MKS",0.919615384615385,0,23.91,26,60.35,0,25.8492129246065
"2",1001,"nav_cancel_2","MKS",0.7575,0,6.06,8,20.18,0,23.7859266600595
"3",1001,"nav_entry_1","MKS",1.01794871794872,0,39.7,39,88.72,0,26.3751127141569
"4",1001,"nav_entry_2","MKS",0.877666666666667,1,39.495,45,99.015,2.22222222222222,27.2685956673231
"5",1001,"radiom_4","MKS",1.11388888888889,1,10.025,9,18.335,11.1111111111111,29.4518680119989
"6",1001,"radiom_6","MKS",0.929444444444444,0,8.365,9,13.345,0,40.4645934807044
"7",1002,"nav_cancel_1","MKS",1.11605263157895,2,42.41,38,85.3,5.26315789473684,26.7291910902696
"8",1002,"nav_cancel_2","MKS",0.875,1,26.25,30,60.9,3.33333333333333,29.5566502463054
"9",1002,"nav_entry_1","MKS",1.00350877192982,2,57.2,57,111.35,3.50877192982456,30.7139649753031
"10",1002,"nav_entry_2","MKS",0.862758620689655,0,50.04,58,122.34,0,28.4453163315351
"11",1002,"radiom_4","MKS",1.23625,0,14.835,12,20.12,0,35.7852882703777
"12",1002,"radiom_6","MKS",0.936428571428571,0,13.11,14,21.13,0,39.7539044013251
"13",1003,"nav_cancel_1","MKS",0.5796,0,14.49,25,54.51,0,27.5178866263071
"14",1003,"nav_cancel_2","MKS",0.735,0,0.735,1,18.125,0,3.31034482758621
"15",1003,"nav_entry_1","MKS",0.685,0,24.66,36,81.9,0,26.3736263736264
"16",1003,"nav_entry_2","MKS",0.690377358490566,0,36.59,53,126.29,0,25.180140945443
"17",1003,"radiom_4","MKS",0.783636363636364,0,8.62,11,18.725,0,35.2469959946595
"18",1003,"radiom_6","MKS",0.713666666666667,0,10.705,15,22.105,0,40.7147704139335
"19",1004,"nav_cancel_1","MKS",0.81575,0,65.26,80,153.53,0,31.264248029701
"20",1004,"nav_cancel_2","MKS",0.485,0,0.485,1,18.925,0,3.17040951122853
"21",1004,"nav_entry_1","MKS",0.789111111111111,0,35.51,45,137.9,0,19.5794053662074
"22",1004,"nav_entry_2","MKS",0.6875,0,8.25,12,81.93,0,8.78798974734529
"23",1004,"radiom_4","MKS",0.9175,0,9.175,10,15.12,0,39.6825396825397
"24",1004,"radiom_6","MKS",0.963333333333333,1,8.67,9,15.93,11.1111111111111,33.8983050847458
"25",1006,"nav_cancel_2","MKS",0.55,0,4.4,8,25.13,0,19.1006764822921
"26",1006,"radiom_4","MKS",0.7696875,0,12.315,16,23.105,0,41.5494481713915
"27",1008,"nav_cancel_2","MKS",0.704,0,3.52,5,34.9,0,8.59598853868195
"28",1008,"nav_entry_1","MKS",0.528666666666667,0,7.93,15,81.3,0,11.070110701107
"29",1008,"nav_entry_2","MKS",0.5771875,0,18.47,32,95.56,0,20.0920887400586
"30",1008,"radiom_4","MKS",0.403,0,4.03,10,18.31,0,32.7689787001638
"31",1008,"radiom_6","MKS",0.475,0,3.8,8,14.15,0,33.9222614840989
"32",1009,"radiom_4","MKS",0.826538461538462,0,10.745,13,27.105,0,28.7769784172662
"33",1011,"nav_cancel_1","MKS",0.473,0,2.365,5,18.52,0,16.1987041036717
"34",1011,"nav_cancel_2","MKS",0.6025,0,2.41,4,18.95,0,12.664907651715
"35",1011,"nav_entry_2","MKS",0.879545454545455,2,38.7,44,113.71,4.54545454545455,23.2169554128924
"36",1011,"radiom_6","MKS",0.954375,0,7.635,8,13.735,0,34.9472151437932
"37",1012,"nav_cancel_1","MKS",1.365,5,35.49,26,50.12,19.2307692307692,31.1252992817239
"38",1012,"nav_entry_1","MKS",1.20253731343284,11,80.57,67,138.55,16.4179104477612,29.0147961024901
"39",1012,"nav_entry_2","MKS",0.823207547169811,2,43.63,53,101.26,3.77358490566038,31.4043057475805
"40",1012,"radiom_4","MKS",1.81666666666667,1,10.9,6,14.14,16.6666666666667,25.4596888260255
"41",1012,"radiom_6","MKS",1.77111111111111,3,15.94,9,21.95,33.3333333333333,24.6013667425968
"42",1013,"nav_cancel_1","MKS",0.8028125,0,12.845,16,47.615,0,20.1617137456684
"43",1013,"nav_cancel_2","MKS",0.788333333333333,0,4.73,6,28.32,0,12.7118644067797
"44",1013,"nav_entry_1","MKS",0.808787878787879,0,26.69,33,109.9,0,18.0163785259327
"45",1013,"radiom_6","MKS",0.696666666666667,0,10.45,15,23.735,0,37.9186854855698
"46",1014,"nav_cancel_2","MKS",0.868,0,4.34,5,25.3,0,11.8577075098814
"47",1014,"nav_entry_1","MKS",0.962,0,19.24,20,83.925,0,14.2984807864164
"48",1014,"nav_entry_2","MKS",0.982962962962963,0,26.54,27,103.25,0,15.6900726392252
"49",1014,"radiom_4","MKS",1.03909090909091,0,11.43,11,19.9,0,33.1658291457286
"50",1014,"radiom_6","MKS",1.27590909090909,1,14.035,11,26.525,9.09090909090909,24.8821866163996
"51",1015,"nav_cancel_1","MKS",0.732666666666667,1,21.98,30,55.13,3.33333333333333,32.6500997641937
"52",1015,"nav_cancel_2","MKS",0.548571428571429,0,3.84,7,20.13,0,20.8643815201192
"53",1015,"nav_entry_1","MKS",0.865757575757576,0,28.57,33,70.3,0,28.1650071123755
"54",1015,"nav_entry_2","MKS",0.942631578947368,2,53.73,57,149.74,3.50877192982456,22.8395886202751
"55",1015,"radiom_4","MKS",0.876428571428571,0,12.27,14,25.35,0,33.1360946745562
"56",1015,"radiom_6","MKS",1.005,0,6.03,6,14.705,0,24.4814688881333
"57",1018,"nav_cancel_1","MKS",0.527142857142857,0,3.69,7,24.52,0,17.1288743882545
"58",1018,"nav_cancel_2","MKS",0.785,0,3.14,4,25.72,0,9.33125972006221
"59",1018,"nav_entry_1","MKS",0.706,0,35.3,50,107.11,0,28.0085893007189
"60",1018,"nav_entry_2","MKS",0.728837209302326,0,31.34,43,101.93,0,25.311488276268
"61",1018,"radiom_4","MKS",0.804333333333333,0,12.065,15,23.72,0,37.9426644182125
"62",1018,"radiom_6","MKS",0.83625,0,6.69,8,14.33,0,33.4961618981158
"63",1021,"nav_cancel_1","MKS",0.7,0,3.5,5,23.93,0,12.5365649811952
"64",1021,"nav_entry_1","MKS",0.73775,0,29.51,40,117.525,0,20.4211869814933
"65",1021,"nav_entry_2","MKS",0.841272727272727,1,46.27,55,123.43,1.81818181818182,26.7358016689622
"66",1021,"radiom_4","MKS",0.796052631578947,0,15.125,19,23.925,0,47.6489028213166
"67",1021,"radiom_6","MKS",0.668461538461538,0,8.69,13,21.35,0,36.5339578454332
"68",1022,"nav_cancel_1","MKS",0.779052631578947,0,74.01,95,189.73,0,30.0426922468771
"69",1022,"nav_cancel_2","MKS",0.738888888888889,0,33.25,45,86.32,0,31.2789620018536
"70",1022,"nav_entry_1","MKS",0.677872340425532,0,31.86,47,122.53,0,23.0147718925977
"71",1022,"nav_entry_2","MKS",0.5465625,0,17.49,32,92.31,0,20.7994800129997
"72",1022,"radiom_6","MKS",0.9375,0,7.5,8,14.735,0,32.5755005089922
"73",1023,"nav_cancel_1","MKS",0.723125,0,5.785,8,30.34,0,15.820698747528
"74",1023,"nav_cancel_2","MKS",0.605,0,1.815,3,23.545,0,7.64493523040985
"75",1023,"nav_entry_1","MKS",0.881304347826087,0,20.27,23,89.76,0,15.3743315508021
"76",1023,"nav_entry_2","MKS",0.793571428571429,0,22.22,28,95.28,0,17.632241813602
"77",1023,"radiom_4","MKS",0.791470588235294,0,13.455,17,33.745,0,30.2267002518892
"78",1023,"radiom_6","MKS",0.742,0,3.71,5,10.945,0,27.4097761534947
"79",1024,"nav_cancel_1","MKS",0.67,0,14.07,21,77.55,0,16.247582205029
"80",1024,"nav_cancel_2","MKS",0.72,0,0.72,1,24.735,0,2.42571255306246
"81",1024,"nav_entry_1","MKS",0.626190476190476,0,13.15,21,71.11,0,17.7190268597947
"82",1024,"nav_entry_2","MKS",0.736666666666667,0,24.31,33,82.31,0,24.055400315879
"83",1024,"radiom_4","MKS",0.7675,0,12.28,16,24.53,0,39.1357521402364
"84",1025,"nav_cancel_1","MKS",0.806666666666667,0,12.1,15,45.945,0,19.588638589618
"85",1025,"nav_cancel_2","MKS",0.3575,0,0.715,2,18.725,0,6.40854472630174
"86",1025,"nav_entry_2","MKS",0.9848,2,73.86,75,186.57,2.66666666666667,24.1196333815726
"87",1025,"radiom_4","MKS",1.18833333333333,1,10.695,9,17.925,11.1111111111111,30.1255230125523
"88",1025,"radiom_6","MKS",1.09888888888889,0,9.89,9,17.155,0,31.4777032935004
"89",1026,"nav_cancel_1","MKS",0.975454545454545,1,10.73,11,17.16,9.09090909090909,38.4615384615385
"90",1026,"nav_cancel_2","MKS",0.711666666666667,0,2.135,3,18.14,0,9.92282249173098
"91",1026,"nav_entry_1","MKS",0.96,1,32.64,34,72.74,2.94117647058824,28.0450921088809
"92",1026,"nav_entry_2","MKS",1.15758620689655,4,33.57,29,75.14,13.7931034482759,23.1567740218259
"93",1026,"radiom_4","MKS",1.38625,3,11.09,8,14.945,37.5,32.1177651388424
"94",1026,"radiom_6","MKS",1.47111111111111,2,13.24,9,17.52,22.2222222222222,30.8219178082192
"95",1027,"nav_cancel_1","MKS",0.570869565217391,0,13.13,23,35.54,0,38.8294879009567
"96",1027,"nav_cancel_2","MKS",0.472142857142857,0,6.61,14,23.36,0,35.958904109589
"97",1027,"nav_entry_1","MKS",0.524352941176471,0,44.57,85,115.92,0,43.9958592132505
"98",1027,"nav_entry_2","MKS",0.578082191780822,0,42.2,73,133.4,0,32.8335832083958
"99",1027,"radiom_4","MKS",0.918863636363636,0,40.43,44,61.71,0,42.7807486631016
"100",1027,"radiom_6","MKS",0.985833333333333,0,11.83,12,19.52,0,36.8852459016393
"101",1029,"nav_cancel_1","MKS",0.983571428571429,1,13.77,14,36.16,7.14285714285714,23.2300884955752
"102",1029,"nav_entry_1","MKS",1.22238095238095,4,51.34,42,124.36,9.52380952380952,20.2637504020585
"103",1029,"nav_entry_2","MKS",1.07611940298507,4,72.1,67,196.35,5.97014925373134,20.4736440030558
"104",1029,"radiom_4","MKS",1.5803125,3,25.285,16,34.31,18.75,27.9801807053337
"105",1029,"radiom_6","MKS",1.25117647058824,2,21.27,17,30.52,11.7647058823529,33.4207077326343
"106",1030,"nav_cancel_1","MKS",0.748846153846154,0,9.735,13,27.91,0,27.9469724113221
"107",1030,"nav_cancel_2","MKS",0.969302325581395,4,41.68,43,73.9,9.30232558139535,34.9120433017591
"108",1030,"nav_entry_1","MKS",0.756333333333333,0,22.69,30,100.1,0,17.982017982018
"109",1030,"nav_entry_2","MKS",0.742115384615385,0,38.59,52,127.25,0,24.5186640471513
"110",1030,"radiom_4","MKS",0.782777777777778,0,42.27,54,90.5,0,35.8011049723757
"111",1030,"radiom_6","MKS",0.867777777777778,0,15.62,18,30.93,0,34.917555771096
"112",1032,"nav_cancel_2","MKS",0.6175,0,2.47,4,25.73,0,9.32763311309755
"113",1032,"nav_entry_1","MKS",1.14235294117647,1,38.84,34,92.95,2.94117647058824,21.947283485745
"114",1032,"nav_entry_2","MKS",1.03703703703704,2,28,27,94.1,7.40740740740741,17.2157279489904
"115",1032,"radiom_4","MKS",1.28058823529412,2,21.77,17,30.55,11.7647058823529,33.3878887070376
"116",1032,"radiom_6","MKS",1.2855,2,12.855,10,18.925,20,31.7040951122853
"117",1034,"nav_cancel_1","MKS",0.45625,0,1.825,4,80.72,0,2.97324083250743
"118",1034,"nav_cancel_2","MKS",0.5425,0,2.17,4,34.935,0,6.8699012451696
"119",1034,"nav_entry_1","MKS",0.46625,0,1.865,4,72.95,0,3.28992460589445
"120",1034,"nav_entry_2","MKS",0.550909090909091,0,12.12,22,117.61,0,11.2235354136553
"121",1034,"radiom_4","MKS",0.6425,0,5.14,8,13.74,0,34.9344978165939
"122",1034,"radiom_6","MKS",0.49625,0,3.97,8,11.5,0,41.7391304347826
"123",1036,"nav_cancel_1","MKS",0.864230769230769,0,44.94,52,154.51,0,20.1928677755485
"124",1036,"nav_cancel_2","MKS",0.945,0,0.945,1,23.74,0,2.5273799494524
"125",1036,"nav_entry_1","MKS",0.701304347826087,0,16.13,23,87.11,0,15.8420388015153
"126",1036,"nav_entry_2","MKS",0.799259259259259,0,21.58,27,116.11,0,13.9522866247524
"127",1036,"radiom_4","MKS",0.925833333333333,0,16.665,18,30.875,0,34.9797570850202
"128",1036,"radiom_6","MKS",0.995,0,7.96,8,14.93,0,32.1500334896182
"129",1037,"nav_cancel_1","MKS",0.84,0,1.68,2,62.1,0,1.93236714975845
"130",1037,"nav_cancel_2","MKS",0.7925,0,3.17,4,67.31,0,3.56559203684445
"131",1037,"nav_entry_1","MKS",0.874444444444444,0,7.87,9,100.925,0,5.35050780282388
"132",1037,"nav_entry_2","MKS",0.914090909090909,0,10.055,11,101.465,0,6.50470605627556
"133",1037,"radiom_4","MKS",1.29160714285714,2,36.165,28,89.535,7.14285714285714,18.7636119953091
"134",1037,"radiom_6","MKS",1.17115384615385,0,15.225,13,23.925,0,32.6018808777429
"135",1038,"nav_cancel_1","MKS",0.982413793103448,0,28.49,29,47.25,0,36.8253968253968
"136",1038,"nav_cancel_2","MKS",0.882727272727273,0,9.71,11,21.7,0,30.4147465437788
"137",1038,"nav_entry_1","MKS",1.13280991735537,9,137.07,121,241.14,7.43801652892562,30.1069917890022
"138",1038,"nav_entry_2","MKS",0.996496815286624,5,156.45,157,320.56,3.18471337579618,29.3860743698528
"139",1038,"radiom_4","MKS",1.37,3,30.14,22,44.91,13.6363636363636,29.3921175684703
"140",1038,"radiom_6","MKS",1.14095238095238,0,23.96,21,38.23,0,32.9584096259482
"141",1039,"nav_cancel_1","MKS",0.756875,0,36.33,48,139.12,0,20.7015526164462
"142",1039,"nav_cancel_2","MKS",0.98952380952381,0,20.78,21,37.93,0,33.2190877933035
"143",1039,"nav_entry_1","MKS",0.66,0,16.5,25,84.32,0,17.7893738140417
"144",1039,"nav_entry_2","MKS",0.560285714285714,0,19.61,35,86.14,0,24.3789180403993
"145",1039,"radiom_4","MKS",0.821794871794872,1,32.05,39,64.725,2.56410256410256,36.1529548088065
"146",1039,"radiom_6","MKS",0.670526315789474,0,12.74,19,31.91,0,35.7254779066123
"147",1043,"nav_cancel_1","MKS",0.77875,0,12.46,16,65.7,0,14.6118721461187
"148",1043,"nav_cancel_2","MKS",0.835333333333333,0,12.53,15,49.12,0,18.3224755700326
"149",1043,"nav_entry_1","MKS",0.907647058823529,0,15.43,17,109.81,0,9.28877151443402
"150",1043,"nav_entry_2","MKS",0.863676470588235,0,29.365,34,130.68,0,15.6106519742883
"151",1043,"radiom_4","MKS",0.961785714285714,1,13.465,14,22.135,7.14285714285714,37.9489496272871
"152",1043,"radiom_6","MKS",1.069375,0,8.555,8,15.72,0,30.5343511450382
"153",1044,"nav_cancel_1","MKS",0.899782608695652,1,20.695,23,42.53,4.34782608695652,32.4476839877733
"154",1044,"nav_cancel_2","MKS",0.8125,0,9.75,12,46.36,0,15.5306298533218
"155",1044,"nav_entry_1","MKS",1.02032258064516,2,63.26,62,124.55,3.2258064516129,29.8675230830992
"156",1044,"nav_entry_2","MKS",1.0622,3,53.11,50,154.67,6,19.396133704015
"157",1044,"radiom_4","MKS",1.71428571428571,5,36,21,50.3,23.8095238095238,25.0497017892644
"158",1044,"radiom_6","MKS",1.68,3,10.08,6,13.75,50,26.1818181818182
"159",1045,"nav_cancel_1","MKS",1.0541935483871,0,32.68,31,78.38,0,23.7305435059964
"160",1045,"nav_cancel_2","MKS",0.966666666666667,0,11.6,12,26.33,0,27.3452335738701
"161",1045,"nav_entry_1","MKS",0.927142857142857,0,12.98,14,79.95,0,10.5065666041276
"162",1045,"nav_entry_2","MKS",0.885945945945946,0,32.78,37,104.43,0,21.2582591209423
"163",1045,"radiom_4","MKS",0.979333333333333,1,14.69,15,25.93,6.66666666666667,34.7088314693405
"164",1045,"radiom_6","MKS",0.805,0,12.075,15,23.325,0,38.5852090032154
"165",1048,"nav_cancel_1","MKS",0.66,0,5.94,9,32.945,0,16.3909546213386
"166",1048,"nav_cancel_2","MKS",0.598333333333333,0,3.59,6,23.93,0,15.0438779774342
"167",1048,"nav_entry_1","MKS",0.775806451612903,0,24.05,31,167.55,0,11.101163831692
"168",1048,"nav_entry_2","MKS",0.817777777777778,0,7.36,9,105.67,0,5.1102488880477
"169",1048,"radiom_4","MKS",0.682142857142857,0,9.55,14,20.72,0,40.5405405405405
"170",1048,"radiom_6","MKS",0.815,0,24.45,30,47.73,0,37.7121307353866
"171",1051,"nav_cancel_1","MKS",0.463,0,4.63,10,30.34,0,19.77587343441
"172",1051,"nav_cancel_2","MKS",0.546,0,2.73,5,20.32,0,14.7637795275591
"173",1051,"nav_entry_1","MKS",0.553720930232558,0,23.81,43,100.91,0,25.5673372311961
"174",1051,"nav_entry_2","MKS",0.468837209302326,0,20.16,43,101.59,0,25.3962004134265
"175",1051,"radiom_4","MKS",0.580952380952381,0,12.2,21,27.91,0,45.145109279828
"176",1051,"radiom_6","MKS",0.64,0,3.2,5,13.94,0,21.5208034433286
"177",1052,"nav_cancel_1","MKS",0.800555555555556,0,14.41,18,55.13,0,19.5900598585162
"178",1052,"nav_cancel_2","MKS",0.777037037037037,0,20.98,27,94.91,0,17.0688020229691
"179",1052,"nav_entry_1","MKS",0.597333333333333,0,8.96,15,75.125,0,11.9800332778702
"180",1052,"nav_entry_2","MKS",0.692027027027027,0,25.605,37,125.41,0,17.701937644526
"181",1052,"radiom_4","MKS",1.22388888888889,0,11.015,9,17.54,0,30.7867730900798
"182",1052,"radiom_6","MKS",0.9285,0,9.285,10,15.545,0,38.5976198134448
"183",1053,"nav_cancel_1","MKS",1.14944444444444,0,10.345,9,28.155,0,19.1795418220565
"184",1053,"nav_cancel_2","MKS",1.162625,2,93.01,80,227.93,2.5,21.0590970912122
"185",1053,"nav_entry_2","MKS",1.0384,0,25.96,25,125.13,0,11.9875329657157
"186",1053,"radiom_6","MKS",1.44366666666667,2,21.655,15,32.13,13.3333333333333,28.0112044817927
"187",1054,"nav_cancel_2","MKS",0.70375,0,5.63,8,30.345,0,15.8180919426594
"188",1054,"nav_entry_1","MKS",0.869166666666667,0,62.58,72,213.5,0,20.2341920374707
"189",1054,"nav_entry_2","MKS",0.8625,0,37.95,44,137.75,0,19.1651542649728
"190",1054,"radiom_6","MKS",0.995,2,12.935,13,23.72,15.3846153846154,32.8836424957842
"191",1055,"nav_cancel_1","MKS",0.843333333333333,0,2.53,3,43.75,0,4.11428571428571
"192",1055,"nav_cancel_2","MKS",0.674166666666667,0,8.09,12,55.93,0,12.873234400143
"193",1055,"nav_entry_1","MKS",0.79425,1,31.77,40,113.7,2.5,21.1081794195251
"194",1055,"nav_entry_2","MKS",0.939230769230769,1,48.84,52,151.42,1.92307692307692,20.6049399022586
"195",1055,"radiom_4","MKS",1.19666666666667,0,7.18,6,16.1,0,22.360248447205
"196",1056,"nav_cancel_1","MKS",0.953333333333333,0,28.6,30,63.74,0,28.2397238782554
"197",1056,"nav_cancel_2","MKS",0.65875,0,10.54,16,39.35,0,24.3964421855146
"198",1056,"nav_entry_1","MKS",0.69875,0,16.77,24,82.52,0,17.4503150751333
"199",1056,"nav_entry_2","MKS",0.82,0,28.7,35,99.42,0,21.1225105612553
"200",1056,"radiom_4","MKS",0.957857142857143,0,13.41,14,26.93,0,31.1919792053472
"201",1056,"radiom_6","MKS",0.73125,0,5.85,8,13.9,0,34.5323741007194
"202",1058,"nav_cancel_1","MKS",1.04176470588235,0,17.71,17,52.94,0,19.2670948243294
"203",1058,"nav_cancel_2","MKS",1.08583333333333,0,13.03,12,40.94,0,17.5867122618466
"204",1058,"nav_entry_1","MKS",0.861428571428571,0,24.12,28,87.35,0,19.2329708070979
"205",1058,"nav_entry_2","MKS",1.12857142857143,2,23.7,21,80.06,9.52380952380952,15.7381963527354
"206",1058,"radiom_4","MKS",1.13777777777778,0,10.24,9,13.725,0,39.344262295082
"207",1058,"radiom_6","MKS",1.37,0,6.85,5,10.93,0,27.4473924977127
"208",1060,"nav_cancel_1","MKS",0.692,0,10.38,15,50.71,0,17.7479787024256
"209",1060,"nav_cancel_2","MKS",0.599375,0,4.795,8,33.935,0,14.1446883748342
"210",1060,"nav_entry_1","MKS",0.79275,0,31.71,40,179.92,0,13.3392618941752
"211",1060,"nav_entry_2","MKS",0.605294117647059,0,20.58,34,112.52,0,18.1301102026306
"212",1060,"radiom_4","MKS",0.871724137931035,0,25.28,29,43.76,0,39.7623400365631
"213",1060,"radiom_6","MKS",0.735757575757576,0,24.28,33,68.96,0,28.7122969837587
"214",1061,"nav_cancel_1","MKS",0.67,0,10.05,15,49.12,0,18.3224755700326
"215",1061,"nav_cancel_2","MKS",0.577,0,2.885,5,20.325,0,14.760147601476
"216",1061,"nav_entry_2","MKS",0.686666666666667,0,8.24,12,98.13,0,7.33720574747784
"217",1061,"radiom_4","MKS",0.982,4,73.65,75,144.75,5.33333333333333,31.0880829015544
"218",1061,"radiom_6","MKS",0.830277777777778,0,14.945,18,29.305,0,36.8537792185634
"219",1062,"nav_cancel_1","MKS",0.476666666666667,0,1.43,3,19.52,0,9.22131147540984
"220",1062,"nav_entry_1","MKS",0.517435897435897,0,20.18,39,76.71,0,30.5044974579585
"221",1062,"nav_entry_2","MKS",0.556206896551724,0,16.13,29,76.72,0,22.6798748696559
"222",1062,"radiom_4","MKS",0.646818181818182,0,7.115,11,13.56,0,48.6725663716814
"223",1062,"radiom_6","MKS",0.565454545454545,0,6.22,11,11.71,0,56.3620836891546
"224",1063,"nav_cancel_1","MKS",1.145,0,2.29,2,26.125,0,4.5933014354067
"225",1063,"nav_cancel_2","MKS",0.56,0,0.56,1,26.75,0,2.24299065420561
"226",1063,"nav_entry_1","MKS",0.823125,0,6.585,8,82.905,0,5.78975936312647
"227",1063,"nav_entry_2","MKS",0.884,0,22.1,25,159.45,0,9.40733772342427
"228",1063,"radiom_4","MKS",0.775555555555556,0,13.96,18,31.715,0,34.0532870881286
"229",1063,"radiom_6","MKS",0.724,0,7.24,10,24.12,0,24.8756218905473
"230",1065,"nav_cancel_1","MKS",0.525714285714286,0,3.68,7,47.35,0,8.870116156283
"231",1065,"nav_cancel_2","MKS",0.58,0,2.9,5,36.345,0,8.25423029302518
"232",1065,"nav_entry_2","MKS",0.633636363636364,0,20.91,33,146.73,0,13.4941729707626
"233",1065,"radiom_4","MKS",0.946470588235294,1,32.18,34,65.71,2.94117647058824,31.0455029675848
"234",1065,"radiom_6","MKS",0.81,0,13.77,17,31.54,0,32.3398858592264
"235",1066,"nav_cancel_1","MKS",0.899130434782609,0,41.36,46,113.35,0,24.3493603881782
"236",1066,"nav_cancel_2","MKS",0.80546511627907,0,34.635,43,121.11,0,21.3029477334654
"237",1066,"nav_entry_1","MKS",0.744130434782609,0,17.115,23,90.005,0,15.332481528804
"238",1066,"nav_entry_2","MKS",0.74765625,0,47.85,64,182.72,0,21.015761821366
"239",1066,"radiom_4","MKS",0.644375,0,10.31,16,24.54,0,39.119804400978
"240",1066,"radiom_6","MKS",0.646363636363636,0,7.11,11,17.745,0,37.1935756551141
"241",1067,"nav_cancel_2","MKS",0.791176470588235,0,13.45,17,67.7,0,15.0664697193501
"242",1067,"nav_entry_1","MKS",0.937045454545455,0,41.23,44,128.7,0,20.5128205128205
"243",1067,"nav_entry_2","MKS",0.924210526315789,0,35.12,38,740.64,0,3.07841866493843
"244",1067,"radiom_4","MKS",1.30384615384615,0,16.95,13,25.145,0,31.0200835156095
"245",1067,"radiom_6","MKS",1.20285714285714,1,8.42,7,12.33,14.2857142857143,34.0632603406326
"246",1069,"nav_cancel_1","MKS",1.04666666666667,0,6.28,6,52.55,0,6.85061845861085
"247",1069,"nav_cancel_2","MKS",0.885,0,3.54,4,25.36,0,9.46372239747634
"248",1069,"nav_entry_1","MKS",1.2236,2,30.59,25,181.92,8,8.24538258575198
"249",1069,"nav_entry_2","MKS",1.04857142857143,0,14.68,14,98.15,0,8.55832908813041
"250",1069,"radiom_4","MKS",1.2185,2,12.185,10,30.51,20,19.6656833824975
"251",1069,"radiom_6","MKS",1.488125,2,11.905,8,25.12,25,19.1082802547771
"252",1070,"nav_cancel_1","MKS",0.862209302325581,0,37.075,43,100.335,0,25.7138585737778
"253",1070,"nav_cancel_2","MKS",0.695,0,23.63,34,113.12,0,18.033946251768
"254",1070,"nav_entry_2","MKS",0.728450704225352,0,51.72,71,141.5,0,30.1060070671378
"255",1070,"radiom_4","MKS",0.78304347826087,0,18.01,23,33.53,0,41.157172681181
"256",1070,"radiom_6","MKS",0.832142857142857,0,11.65,14,24.72,0,33.9805825242718
"257",1071,"nav_cancel_1","MKS",1.12733333333333,1,16.91,15,38.93,6.66666666666667,23.118417672746
"258",1071,"nav_cancel_2","MKS",0.604,0,6.04,10,25.1,0,23.9043824701195
"259",1071,"nav_entry_1","MKS",0.776428571428571,1,32.61,42,95.14,2.38095238095238,26.4872819003574
"260",1071,"nav_entry_2","MKS",0.945957446808511,2,44.46,47,108.82,4.25531914893617,25.914353979048
"261",1071,"radiom_4","MKS",1.93207317073171,14,79.215,41,121.34,34.1463414634146,20.2736113400363
"262",1071,"radiom_6","MKS",1.55541666666667,4,37.33,24,55.9,16.6666666666667,25.7602862254025
"263",1072,"nav_cancel_1","MKS",0.591,0,2.955,5,22.755,0,13.18391562294
"264",1072,"nav_cancel_2","MKS",0.71,0,1.42,2,20.11,0,5.96718050721034
"265",1072,"nav_entry_1","MKS",0.678928571428571,0,19.01,28,149.3,0,11.2525117213664
"266",1072,"nav_entry_2","MKS",0.83025641025641,0,32.38,39,118.815,0,19.6944830198207
"267",1072,"radiom_4","MKS",1.75666666666667,3,10.54,6,16.135,50,22.3117446544778
"268",1072,"radiom_6","MKS",0.963,0,4.815,5,11.345,0,26.4433671220802
"269",1073,"nav_cancel_2","MKS",0.810555555555556,0,7.295,9,23.345,0,23.1312914971086
"270",1073,"nav_entry_1","MKS",0.88183908045977,1,76.72,87,172.15,1.14942528735632,30.3223932616904
"271",1073,"radiom_4","MKS",1.18166666666667,0,14.18,12,20.135,0,35.7586292525453
"272",1073,"radiom_6","MKS",1.03714285714286,0,14.52,14,20.945,0,40.105037001671
"273",1075,"nav_cancel_1","MKS",0.807,0,8.07,10,20.96,0,28.6259541984733
"274",1075,"nav_cancel_2","MKS",0.61,0,1.22,2,16.315,0,7.35519460619062
"275",1075,"nav_entry_1","MKS",0.641,0,6.41,10,76.93,0,7.79929806317431
"276",1075,"nav_entry_2","MKS",0.870689655172414,0,25.25,29,99.705,0,17.451481871521
"277",1075,"radiom_4","MKS",0.950666666666667,0,14.26,15,21.35,0,42.1545667447307
"278",1075,"radiom_6","MKS",1.14423076923077,1,14.875,13,23.12,7.69230769230769,33.7370242214533
"279",1076,"nav_cancel_1","MKS",0.855555555555556,0,15.4,18,49.52,0,21.8093699515347
"280",1076,"nav_cancel_2","MKS",0.565,0,0.565,1,19.925,0,3.01129234629862
"281",1076,"nav_entry_1","MKS",0.629523809523809,0,13.22,21,70.36,0,17.9079022171688
"282",1076,"nav_entry_2","MKS",0.622962962962963,0,16.82,27,91.26,0,17.7514792899408
"283",1076,"radiom_4","MKS",0.757777777777778,0,6.82,9,13.54,0,39.8818316100443
"284",1076,"radiom_6","MKS",0.864285714285714,0,6.05,7,11.135,0,37.7189043556354
"285",1079,"nav_cancel_1","MKS",1.03,0,13.39,13,38.35,0,20.3389830508475
"286",1079,"nav_cancel_2","MKS",1.31565217391304,4,30.26,23,76.96,17.3913043478261,17.9313929313929
"287",1079,"nav_entry_1","MKS",0.93,2,40.92,44,127.315,4.54545454545455,20.7359698385893
